-4.320724424899148e+00 	 6.575098904993717e-01
2.596260166564782e+00 	 3.918150012532997e+00
-2.318508868352025e+00 	 -3.688651524597384e+00
3.877569341191844e+00 	 1.608837895420426e+00
-2.707389125416281e+00 	 3.401300477093260e+00
-2.792821181390326e+00 	 3.471883611692235e+00
2.345300043016977e+00 	 -3.569240548806796e+00
-3.576008921201264e+00 	 2.922085483421854e+00
4.233989918294726e-01 	 4.501795066547322e+00
4.541516847858198e+00 	 -4.819977004096259e-01
2.520931584013606e+00 	 3.579121187636924e+00
-4.238846708724038e+00 	 -1.494141467890849e+00
4.296553165248752e+00 	 8.729218384939875e-01
4.347272503185982e+00 	 8.872798307515114e-01
4.609429924956387e+00 	 1.334064900356423e+00
4.750153291860525e+00 	 1.411209137513395e+00
4.793676128403176e+00 	 1.551431820380697e+00
5.009734723713199e+00 	 1.708433664655314e+00
5.116192773927024e+00 	 1.721012518167125e+00
4.985347829628837e+00 	 1.792667182488186e+00
5.352115068846502e+00 	 1.886908287646081e+00
5.592209571040931e+00 	 2.127548015266154e+00
5.440975651790493e+00 	 2.161233965783994e+00
5.616758249029918e+00 	 2.188664722605201e+00
5.650308318560984e+00 	 2.172302397158227e+00
5.397146777840522e+00 	 2.237911517144266e+00
5.806701310713947e+00 	 2.469446307595564e+00
5.952018299382754e+00 	 2.553779514675595e+00
6.169414957423907e+00 	 2.603136499653430e+00
6.033027517586199e+00 	 2.706161728207834e+00
6.026606130857534e+00 	 2.677533880190605e+00
6.472751669819528e+00 	 2.722509172736989e+00
6.340990536256998e+00 	 2.929177285109829e+00
6.429390664224382e+00 	 2.861018310230176e+00
6.373492298496505e+00 	 3.166048477770709e+00
6.323205084450906e+00 	 3.394664677405632e+00
6.411496249423283e+00 	 3.112642448699726e+00
6.469662553267306e+00 	 3.345438929624070e+00
6.360292289133823e+00 	 3.354273246072204e+00
6.363116044472190e+00 	 3.438045722550995e+00
6.504196724159793e+00 	 3.384237684291223e+00
6.470296715279195e+00 	 3.409579234704316e+00
6.467307318608718e+00 	 3.716163085319773e+00
6.545636435122246e+00 	 3.479161698825191e+00
6.254021900049315e+00 	 3.516606891985290e+00
6.408749634327851e+00 	 3.652703417263438e+00
6.432429881254187e+00 	 3.490568568979977e+00
6.613334457498618e+00 	 3.855840274906624e+00
6.454420668394434e+00 	 3.758900094071623e+00
6.588665471270126e+00 	 3.799572413088221e+00
6.409877353351018e+00 	 3.630733613414582e+00
6.394960828925305e+00 	 3.869935444669978e+00
6.496747344804596e+00 	 3.824704379604121e+00
6.333617429808110e+00 	 3.952727070747540e+00
6.183135610395237e+00 	 4.013338644999673e+00
6.372977521941869e+00 	 4.074342352407160e+00
6.116356539708379e+00 	 3.961490339210618e+00
5.715241672706427e+00 	 4.031266152266456e+00
5.919456786606492e+00 	 3.891729762489929e+00
6.011673409887300e+00 	 3.949891682572262e+00
5.914136384119089e+00 	 3.812812503170103e+00
5.585944218824763e+00 	 3.910146713639624e+00
5.597723741312084e+00 	 3.977400217760010e+00
5.532885090417506e+00 	 3.998106651836045e+00
5.430895788466500e+00 	 3.915208733494811e+00
5.363701173767104e+00 	 3.902963038912084e+00
5.166860371203782e+00 	 4.032008799686694e+00
5.145986060976805e+00 	 3.954046482189012e+00
4.832551058578297e+00 	 4.056290890065580e+00
5.080424902885560e+00 	 3.738158815477878e+00
4.803290909059584e+00 	 3.857953696096877e+00
4.717514194580033e+00 	 3.839818244975819e+00
4.640160512771059e+00 	 3.740220731874326e+00
4.388247960450270e+00 	 3.825745591437455e+00
4.278684704397446e+00 	 3.726721106689929e+00
4.307629728033833e+00 	 3.588738123226699e+00
3.976988087024425e+00 	 3.695335012151284e+00
4.010915845899195e+00 	 3.477302645192131e+00
3.882124482888726e+00 	 3.522876717772469e+00
3.771011988253938e+00 	 3.349186643926362e+00
3.491273411355155e+00 	 3.261801457914856e+00
3.274092089652127e+00 	 3.309624082226484e+00
3.169763236566682e+00 	 3.213227468379076e+00
1.606276488297558e+00 	 -4.273480431156940e+00
3.197122411368161e+00 	 -3.620055994513823e+00
2.632138816044029e+00 	 3.702133457785555e+00
-1.467798781169697e+00 	 4.107823917491070e+00
1.098157956233546e+00 	 -4.106842690833826e+00
4.558941750932919e+00 	 -1.463927229648618e-01
4.498395746208272e+00 	 -8.247313421201176e-01
-1.904639389640054e+00 	 -4.006261048794184e+00
4.245842010130235e-01 	 4.378401186100394e+00
-1.819632373467829e+00 	 4.064154345478436e+00
2.753302841001922e+00 	 -3.806001513250856e+00
8.638255273839746e-01 	 -4.614413468082472e+00
-2.321195696706808e+00 	 -4.173222908333694e+00
3.055437894530725e+00 	 -3.373681077588224e+00
2.402457072445928e+00 	 3.951227204627836e+00
4.051986451833715e+00 	 -1.635805507000114e+00
-4.375028301932282e+00 	 1.426951009227908e+00
2.358082288484383e+00 	 -4.011043537899213e+00
1.015590475333825e+00 	 -4.248818033369243e+00
4.441924435079124e+00 	 9.069070312944925e-01
-3.051332893164794e-01 	 4.503443686109314e+00
4.423638313768238e+00 	 -4.164324813798329e-01
2.847923929283295e+00 	 -3.323711660245167e+00
-3.131467764634278e+00 	 3.315166292820971e+00
1.557641105391657e+00 	 4.089855783030044e+00
2.494053913305090e+00 	 3.645375212827936e+00
4.481318112855911e+00 	 -4.186753746649691e-01
2.638431664421098e+00 	 -3.423551665363095e+00
